Time [d]	Qevap [W]	mdot [kg/s]
0	-31241.6623278646	2.49136063216146
1	-25344.8914939453	2.02112372363281
2	-20985.2039938802	1.67346124342448
3	-23663.8585064648	1.88707005638021
4	-20371.7925351367	1.62454485917969
5	-15826.3802085938	1.26207178691406
6	-17829.7048615169	1.42182654394531
7	-23982.1701397982	1.91245375904948
8	-23989.0668389323	1.91300373522135
9	-26256.5624989583	2.09382476074219
10	-28540.5555552734	2.27596136829427
11	-31258.7369784505	2.49272224726563
12	-30089.6397556641	2.39949280351563
13	-33554.1840275391	2.67577225110677
14	-30514.7743061849	2.43339508007813
15	-28438.8368068815	2.2678498249349
16	-21577.4088541471	1.72068651152344
17	-22838.8671875	1.8212812750651
18	-23103.9800339844	1.84242265032552
19	-25172.8993044271	2.00740823808594
20	-23426.5451391276	1.86814554518229
21	-26590.2473962891	2.1204344015625
22	-30921.9835063151	2.4658679031901
23	-36357.1006953776	2.8992903266276
24	-36393.6501727865	2.90220495800781
25	-38232.851563151	3.04887173541667
26	-33574.6310764323	2.67740279720052
27	-33894.7048617188	2.70292702239583
28	-24496.4756946615	1.95346696132813
29	-18167.157118405	1.44873661217448
30	-16817.196179056	1.3410842249349
31	-22162.7473967448	1.76736422623698
32	-22337.3524311849	1.78128807265625
33	-20304.1927083529	1.6191541235026
34	-22660.2213534505	1.80703519557292
35	-24918.5720476563	1.98712695761719
36	-25121.6753470052	2.00332339296875
37	-25368.5286460286	2.02300866393229
38	-29902.1527781901	2.3845416889974
39	-30793.8020835286	2.45564609908854
40	-24725.3732652148	1.9717203561849
41	-21083.4592016016	1.68129658697917
42	-18525.6033003711	1.47732083736979
43	-18737.8211816471	1.49424411334635
44	-17756.5755203776	1.41599485807292
45	-14870.0781251953	1.18581165279948
46	-13067.1831595247	1.04204012421875
47	-20888.7717007161	1.66577126816406
48	-22704.4574651042	1.81056279628906
49	-19948.8758667969	1.59081944720052
50	-20539.1362845508	1.63788965592448
51	-20663.337673112	1.64779407285156
52	-21752.1354160156	1.73462004908854
53	-23672.4565974609	1.8877557093099
54	-28736.5190970052	2.29158844472656
55	-31097.4088548177	2.47985716542969
56	-20776.9661458333	1.6568553546224
57	-20273.4461809896	1.61670224726563
58	-21347.4175348958	1.70234589589844
59	-18123.1640612175	1.44522839414063
60	-19103.3767355664	1.52339527402344
61	-19478.8064231771	1.55333384550781
62	-22639.5920143229	1.80539011269531
63	-27803.6111107422	2.2171938686849
64	-22271.3324659505	1.77602332265625
65	-20271.1371516927	1.61651811419271
66	-20394.1840279948	1.62633046458333
67	-17013.0989576172	1.35670645585938
68	-19692.1180552083	1.57034434270833
69	-11103.5677082617	0.885451970377604
70	-10375.0390633659	0.827355587044271
71	-7927.80381971159	0.632201261588542
72	-7161.78385391276	0.571115140104167
73	-6681.65798611113	0.532827590559896
74	-6164.10156232422	0.491555148632812
75	-8795.23871527995	0.701374698242188
76	-8065.76822920573	0.643203208072917
77	-8209.59635383464	0.654672755664063
78	-9787.20920161458	0.780479202734375
79	-8468.0555560026	0.675283537109375
80	-7548.6675348763	0.601967108007813
81	-8048.38975705078	0.641817365039063
82	-9891.75347246094	0.788816066276042
83	-15656.2413192708	1.24850409264323
84	-14112.5651039063	1.12540391582031
85	-18128.3897570313	1.44564511621094
86	-20855.0173622396	1.6630795344401
87	-17173.6371538411	1.36950854492188
88	-12715.2387153451	1.01397437923177
89	-6314.85677039714	0.503577094856771
90	-5801.43229160593	0.462634153971354
91	-4727.61284745638	0.377002619466146
92	-6787.66059029948	0.541280748958333
93	-15995.8203126758	1.27558375690104
94	-20926.931424069	1.66881430813802
95	-15577.5520829622	1.24222903378906
96	-12288.767360612	0.979965499348958
97	-7773.61545123698	0.619905538411458
98	-8603.1336809375	0.686055317382813
99	-17186.276041862	1.37051643079427
100	-15361.7187503255	1.22501744407552
101	-18333.3767363281	1.46199176523438
102	-18049.5789927734	1.43936036627604
103	-11345.8940976367	0.904776243684896
104	-11286.6189237435	0.900049355859375
105	-10772.8602427344	0.859079764127604
106	-8757.3828124349	0.698355886067708
107	-8315.93315915365	0.663152564518229
108	-7936.00694407552	0.632855418229167
109	-4705.85937482682	0.375267892708333
110	-3091.4236108748	0.246525006966146
111	-3962.74739588542	0.316008564388021
112	-6524.61371525391	0.520304124153646
113	-5552.20920158008	0.442759904361979
114	-1905.82899286719	0.151979983528646
115	-754.62673606556	0.060177570703125
116	-2395.06944442057	0.190994373372396
117	-4389.12760438802	0.350010175651042
118	-2635.32986113711	0.210153884114583
119	-889.583333292123	0.0709396597005208
120	-416.566840277995	0.0332190462890625
121	-454.696180490234	0.0362596635416667
122	-300.93315968099	0.0239978596354167
123	-373.910590253906	0.0298174314453125
124	-2567.27430553385	0.204726818619792
125	-5543.48958354167	0.442064559960937
126	-6705.69010375651	0.534744027473958
127	-1322.31336801432	0.105447636979167
128	-1073.02951391081	0.0855685416666667
129	-1467.75173615449	0.117045593033854
130	-1513.2942708724	0.120677374153646
131	-772.521701367188	0.0616046013671875
132	-1846.64496529297	0.147260363997396
133	-4825.07812454427	0.384774970182292
134	-4245.9375002474	0.338591507291667
135	-3436.34982616732	0.27403108671875
136	-2936.32378472656	0.234156601757813
137	-2254.61371507161	0.179793757226563
138	-2113.24652780404	0.168520456705729
139	-2366.11545161654	0.188685442643229
140	-3801.69270855273	0.303165287760417
141	-5012.96006962044	0.399757581380208
142	-1799.61371527799	0.143509865690104
143	-996.31510421224	0.0794509652994792
144	-708.567708261719	0.0565046018229167
145	-700.364583337891	0.0558504451822917
146	-420.698784722656	0.0335485473958333
147	-344.409722200521	0.0274648901041667
148	-159.079861132813	0.0126857943359375
149	-382.235243009961	0.0304812793619792
150	-1167.66927089193	0.093115571875
151	-2028.4505208138	0.161758414778646
152	-1549.26649305599	0.123545972330729
153	-1595.08246527995	0.127199558463542
154	-1379.15798611543	0.109980700651042
155	-1035.38628472201	0.0825666892578125
156	-862.391493098958	0.0687712514322917
157	-1536.08072914518	0.122494475976563
158	-1967.68663199219	0.156912809570313
159	-1781.32378489128	0.142051338541667
160	-366.193576386719	0.0292020395833333
161	-126.054687480469	0.0100522079427083
162	-175.364583333333	0.0139844165364583
163	-153.368055531706	0.0122303074869792
164	-104.635416666667	0.00834413209635417
165	-40.8637152799479	0.00325866946614583
166	-58.1814236132813	0.00463966692708333
167	-199.275173632813	0.0158911621744792
168	-328.489583311654	0.0261953416015625
169	-220.481770813802	0.0175822783854167
170	-33.4809027799479	0.00266992845052083
171	-33.6328125	0.00268204244791667
172	-43.8107638867187	0.00349368131510417
173	-11.3628472200521	0.000906128190104167
174	-29.0451388867188	0.00231619928385417
175	-53.9887152799479	0.00430532018229167
176	-47.5477430533854	0.00379168606770833
177	-9.17534722005208	0.000731686393229167
178	-117.51736108724	0.009371400390625
179	-176.458333333333	0.0140716374348958
180	-115.572916647135	0.00921634108072917
181	-169.105902799479	0.0134853192057292
182	-142.309027799479	0.0113484073567708
183	-67.3567708548177	0.00537135338541667
184	-43.8411458333333	0.0034961041015625
185	-159.960937480469	0.0127560556640625
186	-264.26215281901	0.0210735369140625
187	-241.080729210286	0.0192249385416667
188	-348.146701345703	0.0277628948567708
189	-267.391493053385	0.021323085546875
190	-93.7282986328125	0.00747434596354167
191	-27.4956597200521	0.002192636328125
192	-4.70920138867187	0.000375534375
193	-9.96527777994792	0.000794679231770833
194	-3.43315972200521	0.000273776692708333
195	-91.6319444205729	0.00730717259114583
196	-93.1510416666667	0.00742831276041667
197	-97.2526041666667	0.00775539108072917
198	-33.5720486132813	0.002677196875
199	-1.30642361132813	0.000104180533854167
200	0	0
201	0	0
202	-6.62326388671875	0.000528170963541667
203	-48.7934027734375	0.00389102096354167
204	-74.4965277558594	0.0059407119140625
205	-36.7925347200521	0.00293401393229167
206	-43.5677083333333	0.00347429889322917
207	-61.7664930533854	0.00492555768229167
208	-7.50434027994792	0.0005984322265625
209	-0.0303819444661458	2.42083333333333E-06
210	-2.55208333333333	0.0002035154296875
211	-20.5078125	0.00163539173177083
212	-33.0555555533854	0.00263600924479167
213	-72.096354188151	0.005749310546875
214	-59.9131944466146	0.00477776673177083
215	-73.3420139108073	0.00584864544270833
216	-116.514756920573	0.00929144791666667
217	-109.6484375	0.00874389453125
218	-83.9149305338542	0.00669178072916667
219	-28.1336805533854	0.00224351516927083
220	-0.789930555338542	6.29928385416667E-05
221	-5.95486111132813	0.0004748693359375
222	0	0
223	0	0
224	0	0
225	-2.03559027799479	0.000162327799479167
226	-3.09895833333333	0.000247125846354167
227	0	0
228	-14.4314236132812	0.00115083125
229	-5.16493055533854	0.000411876432291667
230	-2.55208333333333	0.0002035154296875
231	-56.4192708333333	0.00449914440104167
232	-36.2456597265625	0.00289040345052083
233	-193.563368033854	0.0154356752604167
234	-82.8819444661458	0.00660940540364583
235	-59.3055555533854	0.00472931067708333
236	-38.0381944466146	0.003033348828125
237	-97.3133680338542	0.00776023665364583
238	-162.361111113281	0.01294745703125
239	-137.782118079427	0.010987409765625
240	-170.807291666667	0.0136209961588542
241	-307.0703125	0.0244872657552083
242	-450.989583292122	0.0359640795572917
243	-593.085937541667	0.0472955293619792
244	-584.578993055534	0.0466171322916667
245	-371.206597246094	0.0296018020182292
246	-281.610243098958	0.0224569572265625
247	-272.191840299479	0.0217058884114583
248	-332.712673613281	0.0265321110677083
249	-265.720486132813	0.0211898314453125
250	-219.084201367188	0.0174708294921875
251	-168.619791647135	0.0134465543619792
252	-248.129340299479	0.0197870287109375
253	-299.930555533854	0.0239179071614583
254	-363.216145831185	0.0289646049479167
255	-509.596354168815	0.0406376555338542
256	-441.996527797331	0.0352469320963542
257	-569.144965343099	0.0453863609375
258	-1150.89843753516	0.0917781848307292
259	-778.051215240625	0.0620455268880208
260	-1287.79947910156	0.102695333398438
261	-1190.94184029753	0.0949714386067708
262	-1333.58506941667	0.106346496744792
263	-2658.26822921224	0.211983112239583
264	-4474.5008683138	0.356818251041667
265	-11847.3784728581	0.9447670234375
266	-7630.72916642578	0.608511097916667
267	-8548.05121532552	0.681662776367188
268	-8425.3993051237	0.671881922395833
269	-5231.80121523242	0.417209028255208
270	-3365.59027770814	0.268388379361979
271	-3668.01215279492	0.292504956445313
272	-2695.33420138672	0.214938931575521
273	-3100.65972219401	0.247261540755208
274	-1521.01128469616	0.121292753645833
275	-1395.23003474154	0.111262363216146
276	-1940.49479164538	0.154744401236979
277	-8403.7369792513	0.670154464192708
278	-15448.6414933138	1.23194908229167
279	-14454.3012161654	1.15265559934896
280	-10353.8628476563	0.825666893815104
281	-7893.16840255859	0.629439266601563
282	-11393.1684029036	0.908546124674479
283	-11632.9730899089	0.92766930546875
284	-10352.1310759701	0.825528793945312
285	-9304.44010334636	0.741980869661458
286	-9146.08940972005	0.729353222330729
287	-7414.44010457682	0.591263166276042
288	-7822.92534679036	0.623837746940104
289	-5344.45746557292	0.42619278046875
290	-8887.66059054037	0.708744863606771
291	-11538.0598967643	0.920100470247396
292	-14473.8975694466	1.15421830696615
293	-13009.609375306	1.03744891341146
294	-10254.0581594206	0.817707987239583
295	-7801.90104130859	0.622161167838542
296	-7245.51649330729	0.577792383854167
297	-8601.34114577474	0.685912372005208
298	-14546.3281247591	1.15999426842448
299	-17979.7005208789	1.4337879202474
300	-11605.3559027995	0.925466977929688
301	-12183.6154514063	0.971580179427083
302	-19660.0347218294	1.56778586302083
303	-19579.7960074219	1.56138724127604
304	-15716.5494778451	1.25331335559896
305	-14377.3437502474	1.14651864016927
306	-13142.317708138	1.04803171523438
307	-13989.0017363151	1.11555037766927
308	-12220.5295135352	0.974523884635417
309	-17633.3463539518	1.40616797070313
310	-17278.9713557292	1.37790840143229
311	-14085.6467011523	1.12325731263021
312	-15057.8689233724	1.2007869953776
313	-15680.5468758984	1.25044233450521
314	-12460.3342018229	0.993647065494792
315	-12203.5460071615	0.973169538020833
316	-17566.171874655	1.40081115436198
317	-18459.0364588086	1.47201247682292
318	-16941.2152780078	1.35097410507813
319	-12336.6796870052	0.983786258984375
320	-16915.846353737	1.34895106490885
321	-24318.9236105469	1.93930810292969
322	-24080.0911442708	1.92026245169271
323	-23103.4027777995	1.84237661705729
324	-27568.7586800781	2.19846560442708
325	-30142.109375651	2.40367698378906
326	-26942.981771224	2.14856313958333
327	-19183.5850696159	1.52979147265625
328	-20707.8776033203	1.6513459014974
329	-23460.9071174479	1.87088573502604
330	-27033.5199650391	2.15578309134115
331	-31337.0920134766	2.49897065501302
332	-31665.368925	2.52514903704427
333	-24473.3550349154	1.95162320859375
334	-19287.4001735677	1.53807018919271
335	-19037.1137165365	1.51811114160156
336	-19357.8862855859	1.54369109108073
337	-18273.5850696615	1.45722368971354
338	-17936.4973945508	1.43034269505208
339	-15736.7534717708	1.25492451940104
340	-13739.6874994141	1.09566885957031
341	-19200.9331623307	1.53117489309896
342	-28018.4722227214	2.23432792851563
343	-24858.6892364583	1.98235161373698
344	-26583.806425	2.11992076738281
345	-27682.7821180339	2.20755838268229
346	-30050.7812504557	2.3963940391276
347	-32383.4765622396	2.58241439902344
348	-31747.0052091797	2.53165910755208
349	-30643.2291662109	2.44363868938802
350	-35071.8836800781	2.79680093157552
351	-29926.9748267578	2.38652111848958
352	-25031.2586803385	1.99611313235677
353	-28232.1788190755	2.2513699218099
354	-32362.0269115234	2.58070390019531
355	-24973.7152777148	1.99152434433594
356	-15741.9184027799	1.25533639583333
357	-27588.3246532552	2.20002588938802
358	-26139.1970498047	2.08446547447917
359	-28438.1987854167	2.26779894596354
360	-32453.0512149089	2.58796261679688
361	-20955.9157981771	1.67112566184896
362	-26113.5850694661	2.08242305182292
363	-28231.2673602865	2.25129723789063
364	-29363.7239574219	2.34160478144531
365	-31241.6623278646	2.49136063216146
366	-25344.8914939453	2.02112372363281
367	-20985.2039938802	1.67346124342448
368	-23663.8585064648	1.88707005638021
369	-20371.7925351367	1.62454485917969
370	-15826.3802085938	1.26207178691406
371	-17829.7048615169	1.42182654394531
372	-23982.1701397982	1.91245375904948
373	-23989.0668389323	1.91300373522135
374	-26256.5624989583	2.09382476074219
375	-28540.5555552734	2.27596136829427
376	-31258.7369784505	2.49272224726563
377	-30089.6397556641	2.39949280351563
378	-33554.1840275391	2.67577225110677
379	-30514.7743061849	2.43339508007813
380	-28438.8368068815	2.2678498249349
381	-21577.4088541471	1.72068651152344
382	-22838.8671875	1.8212812750651
383	-23103.9800339844	1.84242265032552
384	-25172.8993044271	2.00740823808594
385	-23426.5451391276	1.86814554518229
386	-26590.2473962891	2.1204344015625
387	-30921.9835063151	2.4658679031901
388	-36357.1006953776	2.8992903266276
389	-36393.6501727865	2.90220495800781
390	-38232.851563151	3.04887173541667
391	-33574.6310764323	2.67740279720052
392	-33894.7048617188	2.70292702239583
393	-24496.4756946615	1.95346696132813
394	-18167.157118405	1.44873661217448
395	-16817.196179056	1.3410842249349
396	-22162.7473967448	1.76736422623698
397	-22337.3524311849	1.78128807265625
398	-20304.1927083529	1.6191541235026
399	-22660.2213534505	1.80703519557292
400	-24918.5720476563	1.98712695761719
401	-25121.6753470052	2.00332339296875
402	-25368.5286460286	2.02300866393229
403	-29902.1527781901	2.3845416889974
404	-30793.8020835286	2.45564609908854
405	-24725.3732652148	1.9717203561849
406	-21083.4592016016	1.68129658697917
407	-18525.6033003711	1.47732083736979
408	-18737.8211816471	1.49424411334635
409	-17756.5755203776	1.41599485807292
410	-14870.0781251953	1.18581165279948
411	-13067.1831595247	1.04204012421875
412	-20888.7717007161	1.66577126816406
413	-22704.4574651042	1.81056279628906
414	-19948.8758667969	1.59081944720052
415	-20539.1362845508	1.63788965592448
416	-20663.337673112	1.64779407285156
417	-21752.1354160156	1.73462004908854
418	-23672.4565974609	1.8877557093099
419	-28736.5190970052	2.29158844472656
420	-31097.4088548177	2.47985716542969
421	-20776.9661458333	1.6568553546224
422	-20273.4461809896	1.61670224726563
423	-21347.4175348958	1.70234589589844
424	-18123.1640612175	1.44522839414063
425	-19103.3767355664	1.52339527402344
426	-19478.8064231771	1.55333384550781
427	-22639.5920143229	1.80539011269531
428	-27803.6111107422	2.2171938686849
429	-22271.3324659505	1.77602332265625
430	-20271.1371516927	1.61651811419271
431	-20394.1840279948	1.62633046458333
432	-17013.0989576172	1.35670645585938
433	-19692.1180552083	1.57034434270833
434	-11103.5677082617	0.885451970377604
435	-10375.0390633659	0.827355587044271
436	-7927.80381971159	0.632201261588542
437	-7161.78385391276	0.571115140104167
438	-6681.65798611113	0.532827590559896
439	-6164.10156232422	0.491555148632812
440	-8795.23871527995	0.701374698242188
441	-8065.76822920573	0.643203208072917
442	-8209.59635383464	0.654672755664063
443	-9787.20920161458	0.780479202734375
444	-8468.0555560026	0.675283537109375
445	-7548.6675348763	0.601967108007813
446	-8048.38975705078	0.641817365039063
447	-9891.75347246094	0.788816066276042
448	-15656.2413192708	1.24850409264323
449	-14112.5651039063	1.12540391582031
450	-18128.3897570313	1.44564511621094
451	-20855.0173622396	1.6630795344401
452	-17173.6371538411	1.36950854492188
453	-12715.2387153451	1.01397437923177
454	-6314.85677039714	0.503577094856771
455	-5801.43229160593	0.462634153971354
456	-4727.61284745638	0.377002619466146
457	-6787.66059029948	0.541280748958333
458	-15995.8203126758	1.27558375690104
459	-20926.931424069	1.66881430813802
460	-15577.5520829622	1.24222903378906
461	-12288.767360612	0.979965499348958
462	-7773.61545123698	0.619905538411458
463	-8603.1336809375	0.686055317382813
464	-17186.276041862	1.37051643079427
465	-15361.7187503255	1.22501744407552
466	-18333.3767363281	1.46199176523438
467	-18049.5789927734	1.43936036627604
468	-11345.8940976367	0.904776243684896
469	-11286.6189237435	0.900049355859375
470	-10772.8602427344	0.859079764127604
471	-8757.3828124349	0.698355886067708
472	-8315.93315915365	0.663152564518229
473	-7936.00694407552	0.632855418229167
474	-4705.85937482682	0.375267892708333
475	-3091.4236108748	0.246525006966146
476	-3962.74739588542	0.316008564388021
477	-6524.61371525391	0.520304124153646
478	-5552.20920158008	0.442759904361979
479	-1905.82899286719	0.151979983528646
480	-754.62673606556	0.060177570703125
481	-2395.06944442057	0.190994373372396
482	-4389.12760438802	0.350010175651042
483	-2635.32986113711	0.210153884114583
484	-889.583333292123	0.0709396597005208
485	-416.566840277995	0.0332190462890625
486	-454.696180490234	0.0362596635416667
487	-300.93315968099	0.0239978596354167
488	-373.910590253906	0.0298174314453125
489	-2567.27430553385	0.204726818619792
490	-5543.48958354167	0.442064559960937
491	-6705.69010375651	0.534744027473958
492	-1322.31336801432	0.105447636979167
493	-1073.02951391081	0.0855685416666667
494	-1467.75173615449	0.117045593033854
495	-1513.2942708724	0.120677374153646
496	-772.521701367188	0.0616046013671875
497	-1846.64496529297	0.147260363997396
498	-4825.07812454427	0.384774970182292
499	-4245.9375002474	0.338591507291667
500	-3436.34982616732	0.27403108671875
501	-2936.32378472656	0.234156601757813
502	-2254.61371507161	0.179793757226563
503	-2113.24652780404	0.168520456705729
504	-2366.11545161654	0.188685442643229
505	-3801.69270855273	0.303165287760417
506	-5012.96006962044	0.399757581380208
507	-1799.61371527799	0.143509865690104
508	-996.31510421224	0.0794509652994792
509	-708.567708261719	0.0565046018229167
510	-700.364583337891	0.0558504451822917
511	-420.698784722656	0.0335485473958333
512	-344.409722200521	0.0274648901041667
513	-159.079861132813	0.0126857943359375
514	-382.235243009961	0.0304812793619792
515	-1167.66927089193	0.093115571875
516	-2028.4505208138	0.161758414778646
517	-1549.26649305599	0.123545972330729
518	-1595.08246527995	0.127199558463542
519	-1379.15798611543	0.109980700651042
520	-1035.38628472201	0.0825666892578125
521	-862.391493098958	0.0687712514322917
522	-1536.08072914518	0.122494475976563
523	-1967.68663199219	0.156912809570313
524	-1781.32378489128	0.142051338541667
525	-366.193576386719	0.0292020395833333
526	-126.054687480469	0.0100522079427083
527	-175.364583333333	0.0139844165364583
528	-153.368055531706	0.0122303074869792
529	-104.635416666667	0.00834413209635417
530	-40.8637152799479	0.00325866946614583
531	-58.1814236132813	0.00463966692708333
532	-199.275173632813	0.0158911621744792
533	-328.489583311654	0.0261953416015625
534	-220.481770813802	0.0175822783854167
535	-33.4809027799479	0.00266992845052083
536	-33.6328125	0.00268204244791667
537	-43.8107638867187	0.00349368131510417
538	-11.3628472200521	0.000906128190104167
539	-29.0451388867188	0.00231619928385417
540	-53.9887152799479	0.00430532018229167
541	-47.5477430533854	0.00379168606770833
542	-9.17534722005208	0.000731686393229167
543	-117.51736108724	0.009371400390625
544	-176.458333333333	0.0140716374348958
545	-115.572916647135	0.00921634108072917
546	-169.105902799479	0.0134853192057292
547	-142.309027799479	0.0113484073567708
548	-67.3567708548177	0.00537135338541667
549	-43.8411458333333	0.0034961041015625
550	-159.960937480469	0.0127560556640625
551	-264.26215281901	0.0210735369140625
552	-241.080729210286	0.0192249385416667
553	-348.146701345703	0.0277628948567708
554	-267.391493053385	0.021323085546875
555	-93.7282986328125	0.00747434596354167
556	-27.4956597200521	0.002192636328125
557	-4.70920138867187	0.000375534375
558	-9.96527777994792	0.000794679231770833
559	-3.43315972200521	0.000273776692708333
560	-91.6319444205729	0.00730717259114583
561	-93.1510416666667	0.00742831276041667
562	-97.2526041666667	0.00775539108072917
563	-33.5720486132813	0.002677196875
564	-1.30642361132813	0.000104180533854167
565	0	0
566	0	0
567	-6.62326388671875	0.000528170963541667
568	-48.7934027734375	0.00389102096354167
569	-74.4965277558594	0.0059407119140625
570	-36.7925347200521	0.00293401393229167
571	-43.5677083333333	0.00347429889322917
572	-61.7664930533854	0.00492555768229167
573	-7.50434027994792	0.0005984322265625
574	-0.0303819444661458	2.42083333333333E-06
575	-2.55208333333333	0.0002035154296875
576	-20.5078125	0.00163539173177083
577	-33.0555555533854	0.00263600924479167
578	-72.096354188151	0.005749310546875
579	-59.9131944466146	0.00477776673177083
580	-73.3420139108073	0.00584864544270833
581	-116.514756920573	0.00929144791666667
582	-109.6484375	0.00874389453125
583	-83.9149305338542	0.00669178072916667
584	-28.1336805533854	0.00224351516927083
585	-0.789930555338542	6.29928385416667E-05
586	-5.95486111132813	0.0004748693359375
587	0	0
588	0	0
589	0	0
590	-2.03559027799479	0.000162327799479167
591	-3.09895833333333	0.000247125846354167
592	0	0
593	-14.4314236132812	0.00115083125
594	-5.16493055533854	0.000411876432291667
595	-2.55208333333333	0.0002035154296875
596	-56.4192708333333	0.00449914440104167
597	-36.2456597265625	0.00289040345052083
598	-193.563368033854	0.0154356752604167
599	-82.8819444661458	0.00660940540364583
600	-59.3055555533854	0.00472931067708333
601	-38.0381944466146	0.003033348828125
602	-97.3133680338542	0.00776023665364583
603	-162.361111113281	0.01294745703125
604	-137.782118079427	0.010987409765625
605	-170.807291666667	0.0136209961588542
606	-307.0703125	0.0244872657552083
607	-450.989583292122	0.0359640795572917
608	-593.085937541667	0.0472955293619792
609	-584.578993055534	0.0466171322916667
610	-371.206597246094	0.0296018020182292
611	-281.610243098958	0.0224569572265625
612	-272.191840299479	0.0217058884114583
613	-332.712673613281	0.0265321110677083
614	-265.720486132813	0.0211898314453125
615	-219.084201367188	0.0174708294921875
