Time [d]	Qevap [W]	mdot [kg/s]
1225	-1513.2942708724	0.120677374153646
1226	-772.521701367188	0.0616046013671875
1227	-1846.64496529297	0.147260363997396
1228	-4825.07812454427	0.384774970182292
1229	-4245.9375002474	0.338591507291667
1230	-3436.34982616732	0.27403108671875
1231	-2936.32378472656	0.234156601757813
1232	-2254.61371507161	0.179793757226563
1233	-2113.24652780404	0.168520456705729
1234	-2366.11545161654	0.188685442643229
1235	-3801.69270855273	0.303165287760417
1236	-5012.96006962044	0.399757581380208
1237	-1799.61371527799	0.143509865690104
1238	-996.31510421224	0.0794509652994792
1239	-708.567708261719	0.0565046018229167
1240	-700.364583337891	0.0558504451822917
1241	-420.698784722656	0.0335485473958333
1242	-344.409722200521	0.0274648901041667
1243	-159.079861132813	0.0126857943359375
1244	-382.235243009961	0.0304812793619792
1245	-1167.66927089193	0.093115571875
1246	-2028.4505208138	0.161758414778646
1247	-1549.26649305599	0.123545972330729
1248	-1595.08246527995	0.127199558463542
1249	-1379.15798611543	0.109980700651042
1250	-1035.38628472201	0.0825666892578125
1251	-862.391493098958	0.0687712514322917
1252	-1536.08072914518	0.122494475976563
1253	-1967.68663199219	0.156912809570313
1254	-1781.32378489128	0.142051338541667
1255	-366.193576386719	0.0292020395833333
1256	-126.054687480469	0.0100522079427083
1257	-175.364583333333	0.0139844165364583
1258	-153.368055531706	0.0122303074869792
1259	-104.635416666667	0.00834413209635417
1260	-40.8637152799479	0.00325866946614583
1261	-58.1814236132813	0.00463966692708333
1262	-199.275173632813	0.0158911621744792
1263	-328.489583311654	0.0261953416015625
1264	-220.481770813802	0.0175822783854167
1265	-33.4809027799479	0.00266992845052083
1266	-33.6328125	0.00268204244791667
1267	-43.8107638867187	0.00349368131510417
1268	-11.3628472200521	0.000906128190104167
1269	-29.0451388867188	0.00231619928385417
1270	-53.9887152799479	0.00430532018229167
1271	-47.5477430533854	0.00379168606770833
1272	-9.17534722005208	0.000731686393229167
1273	-117.51736108724	0.009371400390625
1274	-176.458333333333	0.0140716374348958
1275	-115.572916647135	0.00921634108072917
1276	-169.105902799479	0.0134853192057292
1277	-142.309027799479	0.0113484073567708
1278	-67.3567708548177	0.00537135338541667
1279	-43.8411458333333	0.0034961041015625
1280	-159.960937480469	0.0127560556640625
1281	-264.26215281901	0.0210735369140625
1282	-241.080729210286	0.0192249385416667
1283	-348.146701345703	0.0277628948567708
1284	-267.391493053385	0.021323085546875
1285	-93.7282986328125	0.00747434596354167
1286	-27.4956597200521	0.002192636328125
1287	-4.70920138867187	0.000375534375
1288	-9.96527777994792	0.000794679231770833
1289	-3.43315972200521	0.000273776692708333
1290	-91.6319444205729	0.00730717259114583
1291	-93.1510416666667	0.00742831276041667
1292	-97.2526041666667	0.00775539108072917
1293	-33.5720486132813	0.002677196875
1294	-1.30642361132813	0.000104180533854167
1295	0	0
1296	0	0
1297	-6.62326388671875	0.000528170963541667
1298	-48.7934027734375	0.00389102096354167
1299	-74.4965277558594	0.0059407119140625
1300	-36.7925347200521	0.00293401393229167
1301	-43.5677083333333	0.00347429889322917
1302	-61.7664930533854	0.00492555768229167
1303	-7.50434027994792	0.0005984322265625
1304	-0.0303819444661458	2.42083333333333E-06
1305	-2.55208333333333	0.0002035154296875
1306	-20.5078125	0.00163539173177083
1307	-33.0555555533854	0.00263600924479167
1308	-72.096354188151	0.005749310546875
1309	-59.9131944466146	0.00477776673177083
1310	-73.3420139108073	0.00584864544270833
1311	-116.514756920573	0.00929144791666667
1312	-109.6484375	0.00874389453125
1313	-83.9149305338542	0.00669178072916667
1314	-28.1336805533854	0.00224351516927083
1315	-0.789930555338542	6.29928385416667E-05
1316	-5.95486111132813	0.0004748693359375
1317	0	0
1318	0	0
1319	0	0
1320	-2.03559027799479	0.000162327799479167
1321	-3.09895833333333	0.000247125846354167
1322	0	0
1323	-14.4314236132812	0.00115083125
1324	-5.16493055533854	0.000411876432291667
1325	-2.55208333333333	0.0002035154296875
1326	-56.4192708333333	0.00449914440104167
1327	-36.2456597265625	0.00289040345052083
1328	-193.563368033854	0.0154356752604167
1329	-82.8819444661458	0.00660940540364583
1330	-59.3055555533854	0.00472931067708333
1331	-38.0381944466146	0.003033348828125
1332	-97.3133680338542	0.00776023665364583
1333	-162.361111113281	0.01294745703125
1334	-137.782118079427	0.010987409765625
1335	-170.807291666667	0.0136209961588542
1336	-307.0703125	0.0244872657552083
1337	-450.989583292122	0.0359640795572917
1338	-593.085937541667	0.0472955293619792
1339	-584.578993055534	0.0466171322916667
1340	-371.206597246094	0.0296018020182292
1341	-281.610243098958	0.0224569572265625
1342	-272.191840299479	0.0217058884114583
1343	-332.712673613281	0.0265321110677083
1344	-265.720486132813	0.0211898314453125
1345	-219.084201367188	0.0174708294921875
1346	-168.619791647135	0.0134465543619792
1347	-248.129340299479	0.0197870287109375
1348	-299.930555533854	0.0239179071614583
1349	-363.216145831185	0.0289646049479167
1350	-509.596354168815	0.0406376555338542
1351	-441.996527797331	0.0352469320963542
1352	-569.144965343099	0.0453863609375
1353	-1150.89843753516	0.0917781848307292
1354	-778.051215240625	0.0620455268880208
1355	-1287.79947910156	0.102695333398438
1356	-1190.94184029753	0.0949714386067708
1357	-1333.58506941667	0.106346496744792
1358	-2658.26822921224	0.211983112239583
1359	-4474.5008683138	0.356818251041667
1360	-11847.3784728581	0.9447670234375
1361	-7630.72916642578	0.608511097916667
1362	-8548.05121532552	0.681662776367188
1363	-8425.3993051237	0.671881922395833
1364	-5231.80121523242	0.417209028255208
1365	-3365.59027770814	0.268388379361979
1366	-3668.01215279492	0.292504956445313
1367	-2695.33420138672	0.214938931575521
1368	-3100.65972219401	0.247261540755208
1369	-1521.01128469616	0.121292753645833
1370	-1395.23003474154	0.111262363216146
1371	-1940.49479164538	0.154744401236979
1372	-8403.7369792513	0.670154464192708
1373	-15448.6414933138	1.23194908229167
1374	-14454.3012161654	1.15265559934896
1375	-10353.8628476563	0.825666893815104
1376	-7893.16840255859	0.629439266601563
1377	-11393.1684029036	0.908546124674479
1378	-11632.9730899089	0.92766930546875
1379	-10352.1310759701	0.825528793945312
1380	-9304.44010334636	0.741980869661458
1381	-9146.08940972005	0.729353222330729
1382	-7414.44010457682	0.591263166276042
1383	-7822.92534679036	0.623837746940104
1384	-5344.45746557292	0.42619278046875
1385	-8887.66059054037	0.708744863606771
1386	-11538.0598967643	0.920100470247396
1387	-14473.8975694466	1.15421830696615
1388	-13009.609375306	1.03744891341146
1389	-10254.0581594206	0.817707987239583
1390	-7801.90104130859	0.622161167838542
1391	-7245.51649330729	0.577792383854167
1392	-8601.34114577474	0.685912372005208
1393	-14546.3281247591	1.15999426842448
1394	-17979.7005208789	1.4337879202474
1395	-11605.3559027995	0.925466977929688
1396	-12183.6154514063	0.971580179427083
1397	-19660.0347218294	1.56778586302083
1398	-19579.7960074219	1.56138724127604
1399	-15716.5494778451	1.25331335559896
1400	-14377.3437502474	1.14651864016927
1401	-13142.317708138	1.04803171523438
1402	-13989.0017363151	1.11555037766927
1403	-12220.5295135352	0.974523884635417
1404	-17633.3463539518	1.40616797070313
1405	-17278.9713557292	1.37790840143229
1406	-14085.6467011523	1.12325731263021
1407	-15057.8689233724	1.2007869953776
1408	-15680.5468758984	1.25044233450521
1409	-12460.3342018229	0.993647065494792
1410	-12203.5460071615	0.973169538020833
1411	-17566.171874655	1.40081115436198
1412	-18459.0364588086	1.47201247682292
1413	-16941.2152780078	1.35097410507813
1414	-12336.6796870052	0.983786258984375
1415	-16915.846353737	1.34895106490885
1416	-24318.9236105469	1.93930810292969
1417	-24080.0911442708	1.92026245169271
1418	-23103.4027777995	1.84237661705729
1419	-27568.7586800781	2.19846560442708
1420	-30142.109375651	2.40367698378906
1421	-26942.981771224	2.14856313958333
1422	-19183.5850696159	1.52979147265625
1423	-20707.8776033203	1.6513459014974
1424	-23460.9071174479	1.87088573502604
1425	-27033.5199650391	2.15578309134115
1426	-31337.0920134766	2.49897065501302
1427	-31665.368925	2.52514903704427
1428	-24473.3550349154	1.95162320859375
1429	-19287.4001735677	1.53807018919271
1430	-19037.1137165365	1.51811114160156
1431	-19357.8862855859	1.54369109108073
1432	-18273.5850696615	1.45722368971354
1433	-17936.4973945508	1.43034269505208
1434	-15736.7534717708	1.25492451940104
1435	-13739.6874994141	1.09566885957031
1436	-19200.9331623307	1.53117489309896
1437	-28018.4722227214	2.23432792851563
1438	-24858.6892364583	1.98235161373698
1439	-26583.806425	2.11992076738281
1440	-27682.7821180339	2.20755838268229
1441	-30050.7812504557	2.3963940391276
1442	-32383.4765622396	2.58241439902344
1443	-31747.0052091797	2.53165910755208
1444	-30643.2291662109	2.44363868938802
1445	-35071.8836800781	2.79680093157552
1446	-29926.9748267578	2.38652111848958
1447	-25031.2586803385	1.99611313235677
1448	-28232.1788190755	2.2513699218099
1449	-32362.0269115234	2.58070390019531
1450	-24973.7152777148	1.99152434433594
1451	-15741.9184027799	1.25533639583333
1452	-27588.3246532552	2.20002588938802
1453	-26139.1970498047	2.08446547447917
1454	-28438.1987854167	2.26779894596354
1455	-32453.0512149089	2.58796261679688
1456	-20955.9157981771	1.67112566184896
1457	-26113.5850694661	2.08242305182292
1458	-28231.2673602865	2.25129723789063
1459	-29363.7239574219	2.34160478144531
1460	-31241.6623278646	2.49136063216146
1461	-25344.8914939453	2.02112372363281
1462	-20985.2039938802	1.67346124342448
1463	-23663.8585064648	1.88707005638021
1464	-20371.7925351367	1.62454485917969
1465	-15826.3802085938	1.26207178691406
1466	-17829.7048615169	1.42182654394531
1467	-23982.1701397982	1.91245375904948
1468	-23989.0668389323	1.91300373522135
1469	-26256.5624989583	2.09382476074219
1470	-28540.5555552734	2.27596136829427
1471	-31258.7369784505	2.49272224726563
1472	-30089.6397556641	2.39949280351563
1473	-33554.1840275391	2.67577225110677
1474	-30514.7743061849	2.43339508007813
1475	-28438.8368068815	2.2678498249349
1476	-21577.4088541471	1.72068651152344
1477	-22838.8671875	1.8212812750651
1478	-23103.9800339844	1.84242265032552
1479	-25172.8993044271	2.00740823808594
1480	-23426.5451391276	1.86814554518229
1481	-26590.2473962891	2.1204344015625
1482	-30921.9835063151	2.4658679031901
1483	-36357.1006953776	2.8992903266276
1484	-36393.6501727865	2.90220495800781
1485	-38232.851563151	3.04887173541667
1486	-33574.6310764323	2.67740279720052
1487	-33894.7048617188	2.70292702239583
1488	-24496.4756946615	1.95346696132813
1489	-18167.157118405	1.44873661217448
1490	-16817.196179056	1.3410842249349
1491	-22162.7473967448	1.76736422623698
1492	-22337.3524311849	1.78128807265625
1493	-20304.1927083529	1.6191541235026
1494	-22660.2213534505	1.80703519557292
1495	-24918.5720476563	1.98712695761719
1496	-25121.6753470052	2.00332339296875
1497	-25368.5286460286	2.02300866393229
1498	-29902.1527781901	2.3845416889974
1499	-30793.8020835286	2.45564609908854
1500	-24725.3732652148	1.9717203561849
1501	-21083.4592016016	1.68129658697917
1502	-18525.6033003711	1.47732083736979
1503	-18737.8211816471	1.49424411334635
1504	-17756.5755203776	1.41599485807292
1505	-14870.0781251953	1.18581165279948
1506	-13067.1831595247	1.04204012421875
1507	-20888.7717007161	1.66577126816406
1508	-22704.4574651042	1.81056279628906
1509	-19948.8758667969	1.59081944720052
1510	-20539.1362845508	1.63788965592448
1511	-20663.337673112	1.64779407285156
1512	-21752.1354160156	1.73462004908854
1513	-23672.4565974609	1.8877557093099
1514	-28736.5190970052	2.29158844472656
1515	-31097.4088548177	2.47985716542969
1516	-20776.9661458333	1.6568553546224
1517	-20273.4461809896	1.61670224726563
1518	-21347.4175348958	1.70234589589844
1519	-18123.1640612175	1.44522839414063
1520	-19103.3767355664	1.52339527402344
1521	-19478.8064231771	1.55333384550781
1522	-22639.5920143229	1.80539011269531
1523	-27803.6111107422	2.2171938686849
1524	-22271.3324659505	1.77602332265625
1525	-20271.1371516927	1.61651811419271
1526	-20394.1840279948	1.62633046458333
1527	-17013.0989576172	1.35670645585938
1528	-19692.1180552083	1.57034434270833
1529	-11103.5677082617	0.885451970377604
1530	-10375.0390633659	0.827355587044271
1531	-7927.80381971159	0.632201261588542
1532	-7161.78385391276	0.571115140104167
1533	-6681.65798611113	0.532827590559896
1534	-6164.10156232422	0.491555148632812
1535	-8795.23871527995	0.701374698242188
1536	-8065.76822920573	0.643203208072917
1537	-8209.59635383464	0.654672755664063
1538	-9787.20920161458	0.780479202734375
1539	-8468.0555560026	0.675283537109375
1540	-7548.6675348763	0.601967108007813
1541	-8048.38975705078	0.641817365039063
1542	-9891.75347246094	0.788816066276042
1543	-15656.2413192708	1.24850409264323
1544	-14112.5651039063	1.12540391582031
1545	-18128.3897570313	1.44564511621094
1546	-20855.0173622396	1.6630795344401
1547	-17173.6371538411	1.36950854492188
1548	-12715.2387153451	1.01397437923177
1549	-6314.85677039714	0.503577094856771
1550	-5801.43229160593	0.462634153971354
1551	-4727.61284745638	0.377002619466146
1552	-6787.66059029948	0.541280748958333
1553	-15995.8203126758	1.27558375690104
1554	-20926.931424069	1.66881430813802
1555	-15577.5520829622	1.24222903378906
1556	-12288.767360612	0.979965499348958
1557	-7773.61545123698	0.619905538411458
1558	-8603.1336809375	0.686055317382813
1559	-17186.276041862	1.37051643079427
1560	-15361.7187503255	1.22501744407552
1561	-18333.3767363281	1.46199176523438
1562	-18049.5789927734	1.43936036627604
1563	-11345.8940976367	0.904776243684896
1564	-11286.6189237435	0.900049355859375
1565	-10772.8602427344	0.859079764127604
1566	-8757.3828124349	0.698355886067708
1567	-8315.93315915365	0.663152564518229
1568	-7936.00694407552	0.632855418229167
1569	-4705.85937482682	0.375267892708333
1570	-3091.4236108748	0.246525006966146
1571	-3962.74739588542	0.316008564388021
1572	-6524.61371525391	0.520304124153646
1573	-5552.20920158008	0.442759904361979
1574	-1905.82899286719	0.151979983528646
1575	-754.62673606556	0.060177570703125
1576	-2395.06944442057	0.190994373372396
1577	-4389.12760438802	0.350010175651042
1578	-2635.32986113711	0.210153884114583
1579	-889.583333292123	0.0709396597005208
1580	-416.566840277995	0.0332190462890625
1581	-454.696180490234	0.0362596635416667
1582	-300.93315968099	0.0239978596354167
1583	-373.910590253906	0.0298174314453125
1584	-2567.27430553385	0.204726818619792
1585	-5543.48958354167	0.442064559960937
1586	-6705.69010375651	0.534744027473958
1587	-1322.31336801432	0.105447636979167
1588	-1073.02951391081	0.0855685416666667
1589	-1467.75173615449	0.117045593033854
1590	-1513.2942708724	0.120677374153646
1591	-772.521701367188	0.0616046013671875
1592	-1846.64496529297	0.147260363997396
1593	-4825.07812454427	0.384774970182292
1594	-4245.9375002474	0.338591507291667
1595	-3436.34982616732	0.27403108671875
1596	-2936.32378472656	0.234156601757813
1597	-2254.61371507161	0.179793757226563
1598	-2113.24652780404	0.168520456705729
1599	-2366.11545161654	0.188685442643229
1600	-3801.69270855273	0.303165287760417
1601	-5012.96006962044	0.399757581380208
1602	-1799.61371527799	0.143509865690104
1603	-996.31510421224	0.0794509652994792
1604	-708.567708261719	0.0565046018229167
1605	-700.364583337891	0.0558504451822917
1606	-420.698784722656	0.0335485473958333
1607	-344.409722200521	0.0274648901041667
1608	-159.079861132813	0.0126857943359375
1609	-382.235243009961	0.0304812793619792
1610	-1167.66927089193	0.093115571875
1611	-2028.4505208138	0.161758414778646
1612	-1549.26649305599	0.123545972330729
1613	-1595.08246527995	0.127199558463542
1614	-1379.15798611543	0.109980700651042
1615	-1035.38628472201	0.0825666892578125
1616	-862.391493098958	0.0687712514322917
1617	-1536.08072914518	0.122494475976563
1618	-1967.68663199219	0.156912809570313
1619	-1781.32378489128	0.142051338541667
1620	-366.193576386719	0.0292020395833333
1621	-126.054687480469	0.0100522079427083
1622	-175.364583333333	0.0139844165364583
1623	-153.368055531706	0.0122303074869792
1624	-104.635416666667	0.00834413209635417
1625	-40.8637152799479	0.00325866946614583
1626	-58.1814236132813	0.00463966692708333
1627	-199.275173632813	0.0158911621744792
1628	-328.489583311654	0.0261953416015625
1629	-220.481770813802	0.0175822783854167
1630	-33.4809027799479	0.00266992845052083
1631	-33.6328125	0.00268204244791667
1632	-43.8107638867187	0.00349368131510417
1633	-11.3628472200521	0.000906128190104167
1634	-29.0451388867188	0.00231619928385417
1635	-53.9887152799479	0.00430532018229167
1636	-47.5477430533854	0.00379168606770833
1637	-9.17534722005208	0.000731686393229167
1638	-117.51736108724	0.009371400390625
1639	-176.458333333333	0.0140716374348958
1640	-115.572916647135	0.00921634108072917
1641	-169.105902799479	0.0134853192057292
1642	-142.309027799479	0.0113484073567708
1643	-67.3567708548177	0.00537135338541667
1644	-43.8411458333333	0.0034961041015625
1645	-159.960937480469	0.0127560556640625
1646	-264.26215281901	0.0210735369140625
1647	-241.080729210286	0.0192249385416667
1648	-348.146701345703	0.0277628948567708
1649	-267.391493053385	0.021323085546875
1650	-93.7282986328125	0.00747434596354167
1651	-27.4956597200521	0.002192636328125
1652	-4.70920138867187	0.000375534375
1653	-9.96527777994792	0.000794679231770833
1654	-3.43315972200521	0.000273776692708333
1655	-91.6319444205729	0.00730717259114583
1656	-93.1510416666667	0.00742831276041667
1657	-97.2526041666667	0.00775539108072917
1658	-33.5720486132813	0.002677196875
1659	-1.30642361132813	0.000104180533854167
1660	0	0
1661	0	0
1662	-6.62326388671875	0.000528170963541667
1663	-48.7934027734375	0.00389102096354167
1664	-74.4965277558594	0.0059407119140625
1665	-36.7925347200521	0.00293401393229167
1666	-43.5677083333333	0.00347429889322917
1667	-61.7664930533854	0.00492555768229167
1668	-7.50434027994792	0.0005984322265625
1669	-0.0303819444661458	2.42083333333333E-06
1670	-2.55208333333333	0.0002035154296875
1671	-20.5078125	0.00163539173177083
1672	-33.0555555533854	0.00263600924479167
1673	-72.096354188151	0.005749310546875
1674	-59.9131944466146	0.00477776673177083
1675	-73.3420139108073	0.00584864544270833
1676	-116.514756920573	0.00929144791666667
1677	-109.6484375	0.00874389453125
1678	-83.9149305338542	0.00669178072916667
1679	-28.1336805533854	0.00224351516927083
1680	-0.789930555338542	6.29928385416667E-05
1681	-5.95486111132813	0.0004748693359375
1682	0	0
1683	0	0
1684	0	0
1685	-2.03559027799479	0.000162327799479167
1686	-3.09895833333333	0.000247125846354167
1687	0	0
1688	-14.4314236132812	0.00115083125
1689	-5.16493055533854	0.000411876432291667
1690	-2.55208333333333	0.0002035154296875
1691	-56.4192708333333	0.00449914440104167
1692	-36.2456597265625	0.00289040345052083
1693	-193.563368033854	0.0154356752604167
1694	-82.8819444661458	0.00660940540364583
1695	-59.3055555533854	0.00472931067708333
1696	-38.0381944466146	0.003033348828125
1697	-97.3133680338542	0.00776023665364583
1698	-162.361111113281	0.01294745703125
1699	-137.782118079427	0.010987409765625
1700	-170.807291666667	0.0136209961588542
1701	-307.0703125	0.0244872657552083
1702	-450.989583292122	0.0359640795572917
1703	-593.085937541667	0.0472955293619792
1704	-584.578993055534	0.0466171322916667
1705	-371.206597246094	0.0296018020182292
1706	-281.610243098958	0.0224569572265625
1707	-272.191840299479	0.0217058884114583
1708	-332.712673613281	0.0265321110677083
1709	-265.720486132813	0.0211898314453125
1710	-219.084201367188	0.0174708294921875
1711	-168.619791647135	0.0134465543619792
1712	-248.129340299479	0.0197870287109375
1713	-299.930555533854	0.0239179071614583
1714	-363.216145831185	0.0289646049479167
1715	-509.596354168815	0.0406376555338542
1716	-441.996527797331	0.0352469320963542
1717	-569.144965343099	0.0453863609375
1718	-1150.89843753516	0.0917781848307292
1719	-778.051215240625	0.0620455268880208
1720	-1287.79947910156	0.102695333398438
1721	-1190.94184029753	0.0949714386067708
1722	-1333.58506941667	0.106346496744792
1723	-2658.26822921224	0.211983112239583
1724	-4474.5008683138	0.356818251041667
1725	-11847.3784728581	0.9447670234375
1726	-7630.72916642578	0.608511097916667
1727	-8548.05121532552	0.681662776367188
1728	-8425.3993051237	0.671881922395833
1729	-5231.80121523242	0.417209028255208
1730	-3365.59027770814	0.268388379361979
1731	-3668.01215279492	0.292504956445313
1732	-2695.33420138672	0.214938931575521
1733	-3100.65972219401	0.247261540755208
1734	-1521.01128469616	0.121292753645833
1735	-1395.23003474154	0.111262363216146
1736	-1940.49479164538	0.154744401236979
1737	-8403.7369792513	0.670154464192708
1738	-15448.6414933138	1.23194908229167
1739	-14454.3012161654	1.15265559934896
1740	-10353.8628476563	0.825666893815104
1741	-7893.16840255859	0.629439266601563
1742	-11393.1684029036	0.908546124674479
1743	-11632.9730899089	0.92766930546875
1744	-10352.1310759701	0.825528793945312
1745	-9304.44010334636	0.741980869661458
1746	-9146.08940972005	0.729353222330729
1747	-7414.44010457682	0.591263166276042
1748	-7822.92534679036	0.623837746940104
1749	-5344.45746557292	0.42619278046875
1750	-8887.66059054037	0.708744863606771
1751	-11538.0598967643	0.920100470247396
1752	-14473.8975694466	1.15421830696615
1753	-13009.609375306	1.03744891341146
1754	-10254.0581594206	0.817707987239583
1755	-7801.90104130859	0.622161167838542
1756	-7245.51649330729	0.577792383854167
1757	-8601.34114577474	0.685912372005208
1758	-14546.3281247591	1.15999426842448
1759	-17979.7005208789	1.4337879202474
1760	-11605.3559027995	0.925466977929688
1761	-12183.6154514063	0.971580179427083
1762	-19660.0347218294	1.56778586302083
1763	-19579.7960074219	1.56138724127604
1764	-15716.5494778451	1.25331335559896
1765	-14377.3437502474	1.14651864016927
1766	-13142.317708138	1.04803171523438
1767	-13989.0017363151	1.11555037766927
1768	-12220.5295135352	0.974523884635417
1769	-17633.3463539518	1.40616797070313
1770	-17278.9713557292	1.37790840143229
1771	-14085.6467011523	1.12325731263021
1772	-15057.8689233724	1.2007869953776
1773	-15680.5468758984	1.25044233450521
1774	-12460.3342018229	0.993647065494792
1775	-12203.5460071615	0.973169538020833
1776	-17566.171874655	1.40081115436198
1777	-18459.0364588086	1.47201247682292
1778	-16941.2152780078	1.35097410507813
1779	-12336.6796870052	0.983786258984375
1780	-16915.846353737	1.34895106490885
1781	-24318.9236105469	1.93930810292969
1782	-24080.0911442708	1.92026245169271
1783	-23103.4027777995	1.84237661705729
1784	-27568.7586800781	2.19846560442708
1785	-30142.109375651	2.40367698378906
1786	-26942.981771224	2.14856313958333
1787	-19183.5850696159	1.52979147265625
1788	-20707.8776033203	1.6513459014974
1789	-23460.9071174479	1.87088573502604
1790	-27033.5199650391	2.15578309134115
1791	-31337.0920134766	2.49897065501302
1792	-31665.368925	2.52514903704427
1793	-24473.3550349154	1.95162320859375
1794	-19287.4001735677	1.53807018919271
1795	-19037.1137165365	1.51811114160156
1796	-19357.8862855859	1.54369109108073
1797	-18273.5850696615	1.45722368971354
1798	-17936.4973945508	1.43034269505208
1799	-15736.7534717708	1.25492451940104
1800	-13739.6874994141	1.09566885957031
1801	-19200.9331623307	1.53117489309896
1802	-28018.4722227214	2.23432792851563
1803	-24858.6892364583	1.98235161373698
1804	-26583.806425	2.11992076738281
1805	-27682.7821180339	2.20755838268229
1806	-30050.7812504557	2.3963940391276
1807	-32383.4765622396	2.58241439902344
1808	-31747.0052091797	2.53165910755208
1809	-30643.2291662109	2.44363868938802
1810	-35071.8836800781	2.79680093157552
1811	-29926.9748267578	2.38652111848958
1812	-25031.2586803385	1.99611313235677
1813	-28232.1788190755	2.2513699218099
1814	-32362.0269115234	2.58070390019531
1815	-24973.7152777148	1.99152434433594
1816	-15741.9184027799	1.25533639583333
1817	-27588.3246532552	2.20002588938802
1818	-26139.1970498047	2.08446547447917
1819	-28438.1987854167	2.26779894596354
1820	-32453.0512149089	2.58796261679688
1821	-20955.9157981771	1.67112566184896
1822	-26113.5850694661	2.08242305182292
1823	-28231.2673602865	2.25129723789063
1824	-29363.7239574219	2.34160478144531
